lat,lon
35.379,-92.1208
60.7211,-151.893
2.409,93.421
35.3815,-92.1092
60.2736,-152.774
19.3883,-155.282
37.427,-106.508
61.6,-146.624
63.5688,-151.053
38.8415,-122.77
38.825,-122.784
4.187,92.551
37.53,141.483
36.5513,-121.124
38.7705,-122.715
36.5542,-121.123
38.8203,-122.799
3.287,93.729
38.8023,-122.792
46.3813,-111.409
46.3831,-111.5
48.2375,-114.278
38.777,-122.722
1.765,89.613
36.056,-117.661
32.8047,-116.145
36.0652,-117.868
38.8157,-122.819
38.8402,-122.824
47.5006,-112.689
33.5017,-116.486
61.4272,-149.701
62.2153,-150.594
38.8152,-122.822
44.6737,-110.467
-7.725,106.952
32.9088,-116.221
37.8087,-112.092
62.8045,-149.026
36.1205,-117.92
36.1262,-117.923
64.1933,-149.564
64.2151,-149.582
33.4692,-116.563
3.451,92.715
39.4313,-111.213
36.1455,-117.657
67.0909,-156.821
32.175,141.842
36.6959,-116.314
32.6377,-115.933
33.957,-117.19
36.5572,-121.123
36.7131,-116.312
38.767,-122.737
37.759,-112.343
33.845,-116.147
38.8397,-122.827
2.833,89.933
60.7449,-147.336
33.4642,-116.466
41.544,-122.255
63.0155,-150.909
33.5225,-116.463
33.5893,-116.801
33.8557,-116.153
33.8563,-116.155
40.5677,-121.735
33.8582,-116.153
19.5139,-66.192
33.4637,-116.45
33.4967,-116.512
1.909,94.176
37.7665,-112.324
16.151,-98.135
47.8837,-122.637
43.4263,-127.103
36.583,141.84
18.8729,-64.1539
19.4033,-155.278
33.5123,-116.504
43.5937,-126.891
47.587,-122.637
48.7472,-123.953
32.597,-116.993
61.6816,-147.856
37.8038,-112.088
33.515,-116.465
1.269,92.311
63.2887,-151.116
37.8052,-112.088
62.1006,-145.651
37.8045,-112.088
41.3492,-122.217
38.8335,-122.775
38.8352,-122.775
19.5343,-155.458
37.8092,-112.09
2.554,91.934
37.6403,-118.924
38.801,-122.794
33.4602,-116.457
63.3905,-151.393
38.8382,-122.775
33.8633,-116.17
1.107,92.836
60.2843,-150.864
61.5771,-146.324
63.5742,-147.597
61.0009,-146.591
64.6476,-149.199
53.417,-166.422
62.9796,-150.523
52.8425,-168.848
63.2589,-151.237
53.9518,-166.249
64.6865,-147.643
62.7073,-151.665
61.3134,-151.784
54.6522,-161.268
62.8969,-151.052
58.7865,-152.491
61.3619,-140.122
60.1632,-141.102
62.4784,-151.209
62.1969,-150.14
62.6251,-150.954
61.9547,-151.766
63.2361,-149.452
54.6788,-163.629
60.7629,-140.479
61.9254,-148.79
51.4402,-176.524
61.6162,-149.783
65.1126,-148.628
61.3777,-148.156
62.1958,-145.697
60.2107,-151.131
64.9487,-148.863
64.9474,-148.877
64.9505,-148.887
64.945,-148.894
64.9532,-148.938
62.1786,-145.625
60.9131,-139.889
51.4631,-178.367
61.4699,-146.593
61.4686,-139.94
56.1865,-158.938
63.5013,-147.372
54.6817,-160.844
63.4375,-154.33
63.0666,-151.605
64.9911,-148.76
61.1185,-147.272
63.2575,-151.19
51.5448,-177.849
61.4718,-140.908
61.712,-146.538
63.4043,-149.499
63.2625,-151.144
63.2306,-150.713
62.1255,-151.61
62.6153,-137.178
60.1295,-152.35
35.0323,-117.661
38.8072,-122.814
38.8085,-122.802
33.0365,-116.383
3.704,92.654
33.4645,-116.452
64.9972,-147.384
37.6445,-118.924
19.443,-155.463
-44.491,94.209
38.8007,-122.827
33.5083,-116.463
34.4607,-117.963
62.3139,-148.929
33.6468,-116.715
36.1595,-120.105
38.7672,-122.74
37.4992,-118.409
33.8302,-116.946
35.0412,-117.678
39.03,44.04
38.8212,-122.802
38.7878,-122.769
61.6509,-150.778
64.189,-149.578
38.8085,-122.771
38.8425,-122.832
63.4876,-151.245
33.7177,-116.786
63.2588,-151.954
64.7122,-147.646
51.5301,-177.636
62.6628,-149.441
59.8803,-141.017
52.5716,-169.188
53.3568,-165.842
62.1297,-147.996
60.2709,-151.804
61.8355,-149.183
60.2336,-152.096
62.0152,-150.198
59.9811,-139.359
64.841,-147.431
65.1874,-148.443
60.9163,-139.763
65.1803,-148.54
62.1977,-145.639
61.8995,-151.694
59.3321,-152.839
61.9158,-149.575
61.5141,-151.789
54.2075,-164.432
61.6656,-151.899
62.2666,-154.844
61.3268,-140.373
62.4085,-149.737
59.9301,-140.13
62.6266,-151.44
62.9235,-151.126
57.3754,-142.646
60.3141,-138.78
60.8739,-139.825
60.8828,-139.85
65.1617,-148.486
63.3001,-151.455
62.0792,-148.395
61.9873,-152.065
61.556,-146.354
46.8025,-121.948
46.804,-121.947
38.7923,-122.835
63.5003,-151.361
38.8067,-122.794
1.042,91.812
33.6752,-116.713
62.4781,-151.668
61.8013,-151.879
35.3733,-119.934
2.631,90.097
63.338,-149.501
33.4707,-118.25
-18.25,168.086
37.5232,-118.784
-6.522,130.096
38.669,43.179
38.8257,-122.853
62.868,-150.358
47.776,-122.848
34.616,-116.65
1.551,91.043
37.455,-118.839
1.214,91.588
38.7537,-122.738
2.653,89.705
63.4372,-151.137
33.3583,-116.406
-35.21,-72.0197
38.285,13.298
33.477,-116.574
19.2807,-154.868
39.902,75.355
38.359,-117.952
38.8408,-122.833
63.2705,-151.012
38.838,-122.838
60.1685,-152.562
61.7326,-149.964
62.7488,-149.78
33.3577,-116.41
33.513,-116.568
36.993,141.158
16.333,-98.103
25.281,95.008
63.8413,-149.252
1.464,97.122
58.2708,-155.618
35.3745,-92.099
38.7943,-122.746
61.2816,-147.635
63.5344,-147.678
59.7465,-153.356
19.8078,-66.235
34.3238,-118.513
61.1086,-150.307
1.127,91.891
35.3725,-92.0928
38.7738,-122.687
38.7872,-122.78
37.3719,-117.135
36.984,141.235
32.9832,-116.263
37.3886,-117.148
2.246,92.49
46.4952,-122.403
3.418,89.939
16.266,-98.039
33.3603,-116.395
33.0895,-116.069
63.3305,-145.114
33.9548,-116.711
33.8022,-116.091
39.6353,-110.383
14.854,-92.131
62.0328,-149.123
33.4597,-116.451
33.88,-116.844
56.0684,-156.492
62.5795,-150.27
60.9587,-147.315
37.7788,-112.331
40.148,-123.869
18.8297,-67.2634
15.817,-94.173
16.172,-98.372
61.3539,-147.552
38.826,-122.832
19.191,-155.59
63.266,-151.584
34.0225,-116.763
47.3742,-122.674
33.8042,-116.094
33.5165,-116.52
47.7817,-122.87
35.8802,-117.673
39.709,-111.234
33.8485,-116.156
33.6772,-116.719
38.8373,-122.826
37.789,-112.337
38.027,142.768
33.6852,-116.752
37.5105,-118.835
37.5242,-118.785
38.8257,-122.758
33.1617,-116.568
37.7817,-112.335
63.1319,-147.703
-19.119,169.577
35.0433,-117.671
33.3395,-116.236
-20.464,-177.526
3.78,92.785
0.99,91.843
64.4202,-147.216
36.6966,-116.33
40.4133,-124.411
34.0365,-116.872
33.8025,-116.094
33.803,-116.099
33.5067,-116.456
46.9595,-120.393
51.6101,-177.449
61.2934,-147.713
37.481,-118.844
33.8058,-116.097
33.8055,-116.097
37.527,-118.818
61.2023,-152.242
35.6138,-118.298
37.7628,-112.325
33.3778,-116.922
63.3544,-151.832
63.9367,-148.937
55.6685,-160.783
39.434,-111.213
36.0662,-117.818
33.4172,-116.613
33.7983,-116.088
62.8055,-143.296
64.8331,-150.209
37.7738,-112.332
33.731,-116.051
38.8318,-122.806
40.8745,-121.76
38.8358,-122.775
57.4711,-154.656
33.5702,-116.629
56.3099,-156.616
35.0377,-117.677
37.7668,-112.329
33.4375,-116.418
49.644,155.687
33.5072,-116.575
1.91,93.957
33.8037,-116.092
61.6806,-150.967
-4.671,102.66
33.2922,-116.774
38.8382,-122.829
59.2649,-152.36
61.0068,-151.458
57.7391,-156.489
33.4213,-116.361
46.9227,-121.977
1.597,91.254
30.142,138.48
35.3838,-119.949
58.8714,-154.421
3.78,92.639
32.1917,-115.278
39.4232,-111.203
36.1043,-117.915
36.0675,-117.635
36.0445,-117.883
-21.327,-66.416
16.491,-98.099
60.2991,-141.164
38.9888,-111.351
37.6548,-118.927
37.6733,-118.919
37.775,-112.317
47.5156,-112.707
44.6888,-112.489
46.6925,-112.355
36.165,-117.935
64.6359,-149.681
37.7742,-112.316
33.59,-116.802
36.4577,-121.035
36.4568,-121.032
39.3432,-120.019
61.1855,-146.967
63.5169,-148.978
38.8182,-122.811
36.7167,-116.334
36.722,-116.329
37.5155,-118.826
33.1827,-115.702
37.5373,-118.862
33.189,-115.734
35.8195,-121.29
32.6455,-115.715
62.533,-147.624
36.5585,-121.099
37.7585,-122.575
61.4755,-151.251
37.4723,-118.846
37.5112,-121.681
63.4652,-151.329
35.6217,-120.921
37.5282,-118.472
37.6415,-118.953
33.4163,-116.615
32.1915,-115.296
38.837,-122.773
38.8382,-122.837
36.1435,-118.2
37.9912,-122.454
59.4195,-154.296
36.8658,-121.419
35.7435,-120.271
38.757,-122.734
62.806,-149.336
38.8275,-122.804
38.5363,-122.769
64.9293,-148.887
61.5166,-147.292
61.8682,-152.174
61.7569,-150.049
62.0601,-149.502
51.2851,179.099
54.3545,-165.185
33.2785,-116.779
63.8085,-148.678
63.5482,-151.156
60.6583,-149.867
63.4617,-151.343
60.9635,-148.602
60.3561,-139.475
54.6957,-161.278
64.7459,-147.453
60.2554,-151.257
61.8184,-145.181
63.1508,-150.596
62.8018,-148.156
60.1293,-151.739
61.5907,-151.726
61.3623,-140.489
61.8992,-149.92
50.9242,-174.184
51.4816,-175.932
54.3051,-161.379
63.3865,-150.478
61.5624,-151.689
63.3871,-145.385
33.1463,-115.685
62.6308,-149.862
64.9095,-148.876
53.2601,-167.706
53.1562,-166.781
52.3347,-174.101
60.9801,-146.938
64.8948,-148.879
64.9453,-148.895
64.9149,-148.838
64.9005,-148.923
64.9865,-148.817
64.9085,-148.973
64.9753,-148.875
64.9109,-148.904
51.8863,-177.608
61.2179,-146.891
59.9652,-139.549
52.5165,-173.577
64.9055,-148.978
61.5676,-149.804
64.9689,-148.835
64.9109,-148.838
64.9178,-148.881
64.8413,-149.312
50.9831,-177.754
61.1959,-146.983
61.8238,-149.69
60.9229,-139.812
64.9006,-148.94
64.8853,-148.994
64.8954,-148.87
64.8721,-149.01
51.4755,-176.157
59.7553,-153.575
60.6797,-149.15
60.287,-138.709
53.7544,-164.282
51.5595,-179.01
51.9555,-173.757
64.5382,-147.145
63.4879,-151.262
64.9004,-148.892
63.2819,-145.02
60.9307,-150.931
64.6347,-147.605
59.7649,-152.397
51.5361,-176.354
51.2214,-178.334
64.9189,-148.87
63.3679,-151.472
58.2033,-153.818
61.3068,-151.501
61.6161,-146.263
64.8459,-147.548
59.8581,-151.974
57.4981,-155.089
62.9592,-156.382
62.3253,-148.228
-0.427,92.128
38.8405,-122.786
61.9738,-147.468
38.8027,-122.799
62.1509,-147.425
-0.62,122.776
37.4113,-118.531
63.0063,-149.859
37.4218,-118.463
1.739,98.997
38.8402,-122.807
38.8137,-122.819
36.0118,-120.568
38.8335,-122.775
36.0675,-120.621
35.4862,-120.772
60.1463,-150.904
38.8127,-122.809
38.8213,-122.814
0.455,92.243
63.2477,-151.077
37.6423,-122.041
33.1738,-115.62
63.1324,-151.355
61.2099,-146.944
64.9272,-148.894
38.8408,-122.823
31.7945,-116.142
60.2043,-141.911
66.5626,-150.692
2.639,90.046
60.2284,-141.846
39.7146,-120.175
39.5732,-120.035
38.836,-122.802
58.7176,-152.949
62.293,-150.245
63.2314,-144.988
61.6937,-151.466
2.475,90.425
-7.416,128.639
38.7868,-122.735
64.8703,-148.775
38.797,-122.764
2.746,93.743
-20.643,-178.692
64.7871,-148.764
38.8365,-122.793
61.1591,-146.97
38.7802,-122.727
33.7995,-116.093
38.8198,-122.796
37.6077,-118.909
38.7612,-122.729
33.4595,-116.454
35.9782,-120.54
35.9782,-120.541
38.8232,-122.793
61.3762,-146.739
38.8127,-122.82
38.8258,-122.797
17.247,73.601
34.944,-96.001
62.257,-148.711
63.019,-150.965
61.3168,-149.785
38.801,-122.811
38.8387,-122.839
62.1731,-145.542
1.437,91.026
60.5506,-141.571
3.473,92.768
36.971,141.224
61.0313,-151.071
36.846,141.071
34.3062,-118.503
64.4762,-147.815
3.36,92.819
19.9155,-66.1587
19.2273,-155.367
37.5778,-118.813
36.8868,-121.628
3.797,89.952
36.0222,-117.772
33.702,-116.719
38.8405,-122.826
28.982,132.076
32.9923,-116.461
59.1912,-153.302
38.8223,-122.799
-57.677,-65.296
35.4915,-118.455
61.241,-146.844
33.4033,-116.392
38.8397,-122.84
37.097,141.25
38.826,-122.825
38.8385,-122.774
63.4884,-147.083
36.9301,-116.005
61.1971,-147.189
38.7695,-122.733
61.3085,-147.659
64.1921,-150.385
38.8177,-122.815
2.61,90.363
34.2462,-117.506
38.831,-122.809
38.8343,-122.798
33.9687,-116.74
63.2209,-151.397
18.5706,-65.625
63.1047,-150.751
18.2672,-68.1483
32.6148,-115.829
36.5572,-121.119
-4.893,153.529
59.8684,-153.461
57.1159,-147.088
-23.665,-178.009
-53.399,-49.239
63.2518,-149.53
33.7948,-116.09
37.11,141.22
49.358,155.679
63.2751,-151.562
63.3885,-145.097
61.947,-149.829
0.275,92.133
46.758,-122.268
60.4228,-151.494
14.023,120.727
47.7705,-122.862
33.2917,-116.277
39.4101,-119.852
63.5355,-150.674
46.4777,-122.435
63.5368,-147.521
46.7915,-121.931
46.3467,-122.273
47.7747,-122.841
38.806,-122.796
60.6609,-143.064
64.4281,-147.434
53.4809,-167.086
38.8337,-118.823
38.8267,-122.856
38.818,-122.808
18.9402,-64.3765
38.8058,-122.79
33.7097,-116.814
38.8387,-122.802
33.5573,-116.689
-6.934,105.325
38.8298,-122.806
38.8378,-122.776
63.343,-151.321
38.8412,-122.776
63.5041,-147.752
-14.202,166.558
32.9093,-116.222
36.332,-118.087
63.577,-150.669
-56.83,-25.243
3.45,92.806
29.281,100.107
36.0605,-117.874
33.2945,-116.748
3.86,92.579
47.8638,-120.872
63.5791,-150.749
34.231,79.843
2.874,94.161
38.8338,-122.807
48.0328,-124.314
47.8698,-120.898
0.768,92.647
-18.972,168.735
38.8343,-122.806
63.2732,-152.222
60.9943,-150.953
2.055,93.543
38.7933,-123.001
61.8507,-151.777
38.836,-122.807
-18.935,168.569
38.8208,-122.795
38.8357,-122.805
38.811,-122.788
63.3566,-151.494
35.4688,-120.772
-36.239,-97.128
61.0049,-150.294
19.2889,-66.233
41.0887,-123.257
63.9686,-145.454
38.791,-122.724
38.829,-122.855
63.2462,-149.449
38.8235,-122.823
63.0374,-150.965
38.7868,-122.778
34.1687,-117.614
33.6615,-116.764
37.3847,-118.899
38.8378,-122.796
10.075,-103.661
38.7967,-123.007
38.8285,-122.853
2.958,92.837
39.7433,-124.014
60.6036,-153.197
38.8365,-122.78
59.8497,-151.552
24.986,127.053
63.1951,-149.775
38.8378,-122.839
61.5788,-149.778
2.583,90.268
17.312,-91.104
63.8237,-148.597
63.0424,-151.527
34.2398,-117.457
39.5172,-123.347
39.3363,-120.02
38.5997,-118.634
38.8102,-122.818
60.3881,-142.182
37.4427,-119.041
35.7853,-120.33
18.0849,-67.3022
35.4465,-117.672
41.275,143.062
63.3178,-145.132
-3.143,129.675
38.8155,-122.796
63.3188,-145.1
35.6207,-120.869
38.7835,-122.76
38.8168,-122.808
63.0866,-151.479
32.4578,-115.586
-8.2551,119.692
33.4582,-116.452
1.081,91.7905
38.8403,-122.84
2.582,89.944
37.084,141.141
61.2251,-149.421
61.225,-149.394
38.7597,-122.732
38.7563,-122.732
63.3098,-145.132
38.8362,-122.81
38.8252,-122.801
38.802,-122.829
62.3717,-151.668
38.8393,-122.798
1.954,92.992
1.241,91.424
40.6996,-119.144
0.894,92.375
33.8535,-116.162
45.6815,-75.7722
37.443,-106.511
-5.888,131.057
24.118,121.678
-19.22,-70.194
18.2581,-68.5055
36.346,140.855
-6.034,146.651
38.8427,-122.838
2.1001,92.364
38.7605,-122.725
39.6204,-119.351
39.6216,-119.352
0.8147,92.6431
37.5368,-118.864
63.2051,-150.593
35.3588,-92.0913
-10.609,113.691
38.7587,-122.725
1.884,90.9003
35.3628,-92.0898
33.5075,-116.309
-24.4109,-179.991
36.3941,-89.612
39.941,142.113
38.8332,-122.882
38.836,-122.878
38.8328,-122.878
3.3114,92.9221
35.7787,-120.335
38.8082,-122.791
0.432,92.267
38.7927,-122.75
38.8323,-122.806
2.616,90.206
33.0083,-116.451
38.8078,-122.823
38.8103,-122.828
59.038,-153.607
46.9637,-121.918
59.999,-153
46.4528,-122.404
47.5318,-122.862
35.1688,-118.644
63.9444,-148.813
38.8382,-122.794
38.796,-122.796
32.5795,-115.684
38.689,142.789
38.8215,-122.799
38.8362,-122.807
38.7275,-122.684
-6.7745,105.322
63.5478,-147.613
38.7865,-122.749
61.4865,-149.913
19.6919,-66.0609
63.1477,-149.358
62.4737,-151.331
38.788,-122.751
63.1518,-149.339
63.1839,-152.771
19.492,-65.8759
38.7935,-122.804
33.3847,-116.372
38.8375,-122.794
61.5963,-150.053
61.607,-150.044
38.4892,-118.549
39.6253,-119.956
38.7952,-122.758
36.0315,-117.86
38.7567,-122.727
33.2448,-116.415
3.004,92.77
60.9011,-149.129
33.1742,-116.521
33.5075,-116.453
63.0012,-151.61
33.4623,-116.456
38.8438,-122.825
46.197,-122.194
49.3713,-120.481
47.3322,-122.822
38.7452,-122.71
60.9722,-151.193
33.755,-117.3
33.853,-116.16
32.6303,-115.818
19.2338,-155.42
63.1339,-144.383
38.84,-122.773
38.5177,-118.388
60.42,-152.155
35.0368,-117.677
38.8613,-122.803
32.5292,-115.635
38.8388,-122.773
38.768,-122.745
33.861,-116.159
32.8042,-116.136
39.3378,-120.012
33.856,-116.155
-2.644,121.859
38.7937,-122.761
33.5063,-116.312
38.753,-122.715
33.5062,-116.311
33.5008,-116.318
33.5037,-116.316
33.5082,-116.564
62.2263,-145.674
60.7536,-150.327
23.943,-108.79
33.5042,-116.313
38.7923,-122.765
61.48,-150.298
35.7767,-120.335
38.8423,-122.825
33.102,-115.639
33.36,-116.398
63.4996,-146.08
38.84,-122.829
38.8238,-122.801
63.3981,-151.144
38.8287,-122.806
46.1915,-122.187
-23.975,-179.882
61.4689,-147.989
38.7595,-122.731
38.796,-122.765
33.0657,-116.443
53.132,-161.863
57.3056,-153.684
38.7587,-122.739
63.5317,-147.722
32.5787,-115.701
38.8117,-122.825
38.845,-122.837
-6.819,105.321
38.8235,-122.832
38.7895,-122.801
35.562,-96.758
38.8272,-122.802
61.4772,-147.949
63.5239,-151.062
64.1474,-148.565
34.0285,-117.224
62.9485,-149.363
39.3395,-120.015
0.827,92.426
33.5122,-116.304
39.068,29.001
34.2222,-117.558
39.34,-120.017
28.779,-112.996
34.2892,-116.83
18.1198,-66.7782
63.3022,-151.135
59.3139,-153.584
19.3498,-155.498
36.771,21.692
33.2938,-116.752
19.7975,-66.1595
38.7907,-122.798
36.692,21.757
38.8395,-122.772
59.9167,-152.293
38.79,-122.743
34.2515,-116.424
38.8382,-122.811
38.839,-122.775
38.7587,-122.713
2.465,91.908
61.1799,-150.793
36.5439,-89.6125
36.5369,-89.602
36.5411,-89.603
62.5046,-151.333
61.9014,-147.746
63.3625,-151.783
62.9795,-148.734
38.7453,-122.706
38.844,-122.825
38.8408,-122.837
38.8415,-122.836
38.8358,-122.806
-25.466,-179.567
58.3774,-155.699
36.991,-104.882
16.206,-97.678
38.8433,-122.827
33.7737,-116.18
38.398,142.794
-5.561,151.339
37.027,143.332
-36.889,177.113
38.7767,-122.722
32.2452,-115.254
33.042,-116.383
38.8155,-122.815
38.7688,-122.74
33.0985,-116.469
36.168,21.247
37.5942,-119.013
34.5007,-117.959
3.31,92.899
38.8403,-122.837
37.4817,-118.844
36.346,-121.608
0.179,92.227
36.7597,-121.257
40.3123,-123.739
34.038,-117.085
63.4953,-150.854
39.914,-122.915
38.6885,-122.383
37.5217,-118.82
37.0415,-121.77
36.8442,-121.263
46.7939,-112.168
39.3458,-120.019
63.226,-151.393
39.342,-120.021
39.3397,-120.02
39.8397,-120.581
36.554,-121.123
37.7922,-112.358
63.1133,-150.694
46.9953,-114.549
62.4763,-152.306
33.5815,-116.695
37.6405,-119.031
0.837,126.464
38.835,-122.776
33.475,-118.263
38.8078,-122.761
38.8083,-122.794
38.771,-122.706
42.0548,-120.178
39.3429,-120.012
38.8253,-122.793
38.2052,-112.684
37.6397,-119.041
19.4953,-155.665
38.8233,-122.805
37.4538,-118.84
38.8192,-122.826
60.7903,-151.758
33.5832,-116.805
37.452,-118.594
63.9348,-148.829
38.84,-122.785
38.8255,-122.796
38.8193,-122.781
33.862,-117.503
33.5047,-116.555
33.4897,-116.552
33.502,-116.456
38.8473,-122.819
63.3305,-144.967
62.0617,-148.846
38.8245,-122.855
36.7239,-116.309
40.8792,-111.602
38.8432,-122.827
38.8398,-122.83
38.8403,-122.83
40.8755,-111.598
38.8422,-122.831
33.6473,-116.716
33.362,-116.42
34.4718,-117.995
18.9169,-64.5469
40.8765,-111.601
38.8213,-122.796
38.8175,-122.826
36.2057,-118.343
37.3557,-121.715
36.0353,-117.813
35.619,-120.912
39.4747,-121.968
37.6095,-118.82
18.9678,-65.4328
37.4565,-118.838
63.293,-151.417
37.457,-118.837
53.0802,-168.846
35.5335,-120.839
38.84,-122.776
37.4377,-118.557
40.5597,-121.715
35.653,-121.09
37.642,-118.939
37.4038,-118.497
37.3968,-118.493
19.328,-155.428
37.6105,-118.828
37.642,-118.939
36.7177,-121.362
39.4067,-122.933
37.2677,-121.648
37.5287,-118.879
66.006,-147.893
37.5705,-118.844
33.5582,-115.881
61.8293,-149.21
38.7967,-123.007
40.8733,-111.599
8.0932,98.5733
33.3593,-116.405
38.7515,-122.713
36.006,-120.576
19.384,-155.004
36.0293,-120.602
38.54,-118.377
38.5487,-118.339
36.0722,-120.648
37.496,-118.853
38.8498,-122.811
41.0418,-123.434
39.3371,-120.015
39.3422,-120.022
19.8837,-155.52
38.8433,-122.839
36.9217,-115.989
62.4463,-150.98
34.0498,-118.041
37.516,-118.826
36.683,-121.365
36.675,-121.303
33.5595,-115.888
63.2386,-151.96
63.5234,-151.021
33.5133,-116.487
-36.5954,78.7727
63.0775,-151.512
38.814,-122.83
38.8288,-122.803
38.816,-122.819
35.7823,-121.33
36.8507,-121.585
64.6826,-150.745
38.7855,-122.772
36.0995,-120.651
36.0318,-120.099
36.7412,-121.24
61.3071,-147.907
38.8287,-122.815
-20.012,67.836
68.4141,-145.143
39.3432,-120.021
33.1642,-115.647
38.7905,-122.737
63.497,-151.344
60.0019,-153.021
62.1053,-151.187
38.8092,-122.824
36.7572,-121.383
38.8372,-122.803
5.362,94.626
38.8168,-122.813
-32.7006,-71.4839
36.9132,-115.63
34.3142,-117.697
33.6765,-116.71
61.2445,-151.172
38.8387,-122.8
33.525,-116.734
38.819,-122.792
33.1572,-115.651
38.837,-122.804
58.2433,-155.193
33.1518,-115.652
38.3503,142.212
33.1505,-115.65
33.1667,-115.647
37.537,-118.392
38.8495,-122.797
33.1578,-115.65
33.1612,-115.644
33.1578,-115.614
-32.63,-71.62
63.9442,-148.855
38.7858,-122.772
33.1542,-115.699
-0.985,36.747
63.6176,-149.773
-15.586,-173.089
43.167,-126.442
32.6208,-115.732
38.8432,-122.841
38.8302,-122.829
32.8083,-116.062
60.133,-152.688
-5.463,147.111
38.8195,-122.788
19.155,-64.647
38.8132,-122.808
38.8112,-122.825
34.0015,-116.325
61.3686,-150.323
3.795,92.734
-31.914,-177.24
38.8098,-122.83
62.597,-151.024
19.7749,-66.1973
38.8078,-122.821
32.9942,-116.461
19.642,-66.207
38.8343,-122.876
33.0282,-116.443
62.8899,-149.496
61.4941,-140.37
63.1838,-151.493
60.0276,-152.553
49.85,155.768
38.8363,-122.797
61.1919,-146.982
62.9438,-150.841
33.1675,-116.299
33.7292,-116.062
38.8167,-122.807
38.811,-122.773
37.8435,-121.882
38.833,-122.799
38.7793,-122.724
38.819,-122.793
19.318,-155.394
60.8086,-151.281
37.126,141.089
33.1815,-116.284
-15.2148,-74.4843
38.7557,-122.73
38.8285,-122.872
36.1517,-117.927
64.3818,-150.405
38.8107,-122.816
37.3814,-117.127
47.7022,-120.191
57.974,-155.493
38.8075,-122.82
61.5175,-151.918
61.8042,-153.911
38.8288,-122.814
38.8088,-122.811
63.4853,-151.067
62.0597,-151.045
47.7625,-121.99
33.2188,-115.56
48.0973,-121.923
37.7722,-112.324
32.908,-116.219
62.996,-150.499
-2.574,121.926
38.8214,142.293
33.803,-116.089
38.2228,-112.481
46.2,-122.188
37.5113,-118.891
46.1943,-122.182
38.8138,-122.824
41.851,79.421
17.9416,-64.914
-24.836,-178.634
-54.1,-2.526
40.766,144.874
38.841,-122.829
36.7555,-121.391
36.1155,-117.903
34.115,-117.452
46.1983,-122.204
36.1387,-118.198
36.0243,-117.816
37.6328,-119.041
33.5788,-116.807
37.3235,-122.105
39.2797,-111.715
33.8608,-116.165
37.5752,-118.847
33.3625,-116.425
33.7378,-116.059
36.523,70.104
37.0763,-121.504
33.4732,-116.555
33.5005,-116.472
40.303,-124.487
37.7892,-112.343
35.3796,-84.1665
63.5782,-147.305
3.9733,93.5745
35.9337,-117.182
35.9442,-120.017
36.8847,-121.62
38.8398,-122.839
39.0037,-111.371
38.8242,-122.833
38.8232,-122.799
63.4865,-147.552
37.3642,-117.128
65.8137,-149.933
33.4698,-116.459
40.3832,-121.714
38.9802,-111.379
52.7413,-169.564
19.405,-155.281
38.8402,-122.839
19.3802,-155.284
37.7397,-122.552
-59.005,-16.655
41.137,-112.924
19.5327,-155.465
39.5423,-121.985
38.8335,-122.85
33.1957,-115.619
63.4975,-148.982
33.5277,-116.474
41.1293,-112.91
36.0447,-120.585
33.7068,-116.741
40.9158,-124.876
38.8077,-122.826
63.3129,-145.251
36.6122,-121.109
2.062,92.462
37.5925,-118.791
59.8966,-153.455
53.1788,-167.056
63.2955,-151.059
63.5037,-151.354
64.8338,-146.69
63.339,-150.698
53.5177,-163.44
59.2909,-137.834
58.4401,-153.339
65.3757,-144.744
59.6867,-152.957
61.369,-138.155
52.8455,-164.096
55.261,-161.613
67.102,-145.53
59.3888,-137.301
66.6354,-143.983
66.6221,-143.83
52.039,-173.563
61.4321,-150.082
61.8065,-149.035
53.0688,-167.608
55.8716,-159.092
63.4902,-151.368
64.788,-148.144
64.9119,-148.936
54.7923,-160.659
54.4829,-161.574
54.3827,-161.134
61.3224,-151.324
60.2935,-138.709
63.0204,-148.913
63.0886,-151.543
61.725,-150.969
63.484,-151.231
53.3623,-163.336
60.3614,-138.963
61.8009,-149.747
51.451,-177.293
61.6655,-153.839
59.9178,-152.072
51.2529,-175.119
59.0402,-153.835
51.2292,-175.099
63.0727,-150.417
60.2263,-141.189
64.9957,-147.371
63.553,-150.789
63.2832,-151.393
60.1519,-141.398
51.233,-179.33
64.9846,-147.388
59.9139,-146.313
63.278,-151.368
64.0016,-139.665
40.6437,-123.287
2.579,92.601
37.3238,-122.102
37.1568,-121.546
60.007,-141.279
-5.247,150.075
37.4652,-118.748
63.3492,-145.414
33.859,-116.168
37.9045,-118.558
38.9705,-123.047
39.4318,-111.217
40.8285,-111.891
61.5877,-150.945
60.4355,-151.498
37.0393,-121.495
19.3287,-155.129
33.4672,-116.555
49.4382,-120.527
38.8578,-122.811
37.2572,-118.223
44.6708,-110.021
19.3743,-155.233
37.3502,-121.72
33.1732,-115.688
33.1232,-116.038
39.3708,-119.945
38.8403,-122.803
36.8633,-116.016
37.4563,-118.838
33.147,-115.625
63.1129,-151.53
38.012,-122.077
63.2194,-151.364
37.479,-118.846
39.6102,-123.303
65.0041,-147.36
38.8308,-122.801
38.8375,-122.776
63.5853,-147.419
19.2572,-155.538
35.5192,-115.27
40.2905,-123.33
64.717,-147.617
53.4484,-165.671
36.3338,-118.655
